"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"52","52540","101","52540","","POLICARPA","NARIÑO","POLICARPA","80","","5000","5000","448464235.42387","101284.14629379","1194","1258432","Producción de Aguacate","Tonelada","6","2015","POLICARPA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85315","54","85315","","SÁCAMA","CASANARE","SÁCAMA","94","","5000","5000","315898743.203044","101259.364230161","1194","1261736","Producción de Aguacate","Tonelada","12","2015","SACAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05809","55","05809","","TITIRIBÍ","ANTIOQUIA","TITIRIBÍ","95","","5000","5000","134424131.721875","46812.7248559203","1194","1255083","Producción de Aguacate","Tonelada","93.5","2015","TITIRIBI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05148","56","05148","","CARMEN DE VIBORAL","ANTIOQUIA","CARMEN DE VIBORAL","96","","5000","5000","413232505.824847","103121.574225396","1194","1255042","Producción de Aguacate","Tonelada","2680","2015","CARMEN DE VIBORAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05313","57","05313","","GRANADA","ANTIOQUIA","GRANADA","97","","5000","5000","191935869.562774","66360.1810125266","1194","1255050","Producción de Aguacate","Tonelada","110.4","2015","GRANADA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05615","58","05615","","RIONEGRO","ANTIOQUIA","RIONEGRO","98","","5000","5000","201290401.858613","63758.3406498896","1194","1255068","Producción de Aguacate","Tonelada","1440","2015","RIONEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05059","59","05059","","ARMENIA","ANTIOQUIA","ARMENIA","99","","5000","5000","113544916.83624","49390.9490104582","1194","1253985","Producción de Aguacate","Tonelada","18","2015","ARMENIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05440","61","05440","","MARINILLA","ANTIOQUIA","MARINILLA","101","","5000","5000","111269456.733023","43870.2637207645","1194","1255061","Producción de Aguacate","Tonelada","826","2015","MARINILLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52683","66","52683","","SANDONÁ","NARIÑO","SANDONÁ","45","","5000","5000","107329973.851015","47271.5541028656","1194","1258434","Producción de Aguacate","Tonelada","2","2015","SANDONA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52411","72","52411","","LINARES","NARIÑO","LINARES","51","","5000","5000","140230579.087031","54081.311663816196","1194","1258428","Producción de Aguacate","Tonelada","18","2015","LINARES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52019","73","52019","","ALBÁN (San José)","NARIÑO","ALBÁN (San José)","52","","5000","5000","37343161.2941635","30621.032223239297","1194","1258418","Producción de Aguacate","Tonelada","68","2015","ALBAN (San JosE)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52240","75","52240","","CHACHAGÜÍ","NARIÑO","CHACHAGÜÍ","54","","5000","5000","141574198.366662","67223.27541549","1194","1258421","Producción de Aguacate","Tonelada","","2015","CHACHAGUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"18","18479","80","18479","","MORELIA","CAQUETÁ","MORELIA","59","","5000","5000","460796044.473421","116066.22775995","1194","1256195","Producción de Aguacate","Tonelada","","2015","MORELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52694","82","52694","","SAN PEDRO DE CARTAGO (Cartago)","NARIÑO","SAN PEDRO DE CARTAGO (Cartago)","61","","5000","5000","53300280.1696292","31384.2419763264","1194","1258436","Producción de Aguacate","Tonelada","40","2015","SAN PEDRO DE CARTAGO (Cartago)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52678","83","52678","","SAMANIEGO","NARIÑO","SAMANIEGO","62","","5000","5000","615850026.542893","140739.547961178","1194","1258433","Producción de Aguacate","Tonelada","8","2015","SAMANIEGO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52687","88","52687","","SAN LORENZO","NARIÑO","SAN LORENZO","67","","5000","5000","249058281.867756","69723.2743284142","1194","1258435","Producción de Aguacate","Tonelada","22","2015","SAN LORENZO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52203","90","52203","","COLÓN (Génova)","NARIÑO","COLÓN (Génova)","69","","5000","5000","67208764.2450666","33450.5060228619","1194","1258420","Producción de Aguacate","Tonelada","27","2015","COLON (GEnova)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52786","91","52786","","TAMINANGO","NARIÑO","TAMINANGO","70","","5000","5000","236495820.274278","57221.1921517047","1194","1258437","Producción de Aguacate","Tonelada","57","2015","TAMINANGO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19290","95","19290","","FLORENCIA","CAUCA","FLORENCIA","74","","5000","5000","58412463.383606","33773.423210216795","1194","1256203","Producción de Aguacate","Tonelada","12","2015","FLORENCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66088","147","66088","","BELÉN DE UMBRÍA","RISARALDA","BELÉN DE UMBRÍA","132","","5000","5000","175910364.235541","51177.8323040244","1194","1259522","Producción de Aguacate","Tonelada","970","2015","BELEN DE UMBRIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17486","148","17486","","NEIRA","CALDAS","NEIRA","133","","5000","5000","382555029.043666","113172.35341911501","1194","1256181","Producción de Aguacate","Tonelada","90","2015","NEIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19760","152","19760","","SOTARÁ (Paispamba)","CAUCA","SOTARÁ (Paispamba)","137","","5000","5000","507862086.644146","121854.955648939","1194","1256207","Producción de Aguacate","Tonelada","469","2015","SOTARA (Paispamba)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15832","156","15832","","TUNUNGUÁ","BOYACÁ","TUNUNGUÁ","155","","5000","5000","24594454.8361173","21863.4948901638","1194","1256167","Producción de Aguacate","Tonelada","378","2015","TUNUNGUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19807","158","19807","","TIMBÍO","CAUCA","TIMBÍO","141","","5000","5000","209058157.299434","76582.1267945606","1194","1256209","Producción de Aguacate","Tonelada","259","2015","TIMBIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41518","159","41518","","PAICOL","HUILA","PAICOL","142","","5000","5000","253551363.32845","88062.46406138201","1194","1257330","Producción de Aguacate","Tonelada","7","2015","PAICOL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41396","160","41396","","LA PLATA","HUILA","LA PLATA","143","","5000","5000","807004130.590903","141357.019769211","1194","1257327","Producción de Aguacate","Tonelada","689.7","2015","LA PLATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41026","161","41026","","ALTAMIRA","HUILA","ALTAMIRA","209","","5000","5000","183221630.653232","60567.8575678789","1194","1257315","Producción de Aguacate","Tonelada","24.6","2015","ALTAMIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19050","106","19050","","ARGELIA","CAUCA","ARGELIA","145","","5000","5000","770734363.699153","117178.602807206","1194","1256199","Producción de Aguacate","Tonelada","1200","2015","ARGELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41306","107","41306","","GIGANTE","HUILA","GIGANTE","146","","5000","5000","509461209.783519","101280.444655962","1194","1257321","Producción de Aguacate","Tonelada","560","2015","GIGANTE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19001","108","19001","","POPAYÁN","CAUCA","POPAYÁN","147","","5000","5000","477432609.321535","117149.684904922","1194","1256197","Producción de Aguacate","Tonelada","330","2015","POPAYAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15580","111","15580","","QUÍPAMA","BOYACÁ","QUÍPAMA","150","","5000","5000","179553162.879676","71125.4571211022","1194","1256162","Producción de Aguacate","Tonelada","90","2015","QUIPAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17013","112","17013","","AGUADAS","CALDAS","AGUADAS","151","","5000","5000","481267043.28764","119971.895713115","1194","1256169","Producción de Aguacate","Tonelada","297.5","2015","AGUADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15106","113","15106","","BRICEÑO","BOYACÁ","BRICEÑO","152","","5000","5000","62719240.5369194","39007.5368408419","1194","1255101","Producción de Aguacate","Tonelada","32","2015","BRICENO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17662","115","17662","","SAMANÁ","CALDAS","SAMANÁ","156","","5000","5000","765100967.049446","142334.571469891","1194","1256189","Producción de Aguacate","Tonelada","915","2015","SAMANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41319","117","41319","","GUADALUPE","HUILA","GUADALUPE","158","","5000","5000","252112928.26977","67834.33270607071","1194","1257322","Producción de Aguacate","Tonelada","60","2015","GUADALUPE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20238","120","20238","","EL COPEY","CESAR","EL COPEY","105","","5000","5000","956809229.232857","134580.52852822","1194","1256216","Producción de Aguacate","Tonelada","1260","2015","EL COPEY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20443","124","20443","","MANAURE BALCÓN DEL CESAR","CESAR","MANAURE BALCÓN DEL CESAR","109","","5000","5000","136816998.495151","64180.594460983906","1194","1256220","Producción de Aguacate","Tonelada","700","2015","MANAURE BALCON DEL CESAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20621","126","20621","","LA PAZ","CESAR","LA PAZ","111","","5000","5000","1097152852.76185","287587.65689821204","1194","1257269","Producción de Aguacate","Tonelada","8880","2015","LA PAZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73168","130","73168","","CHAPARRAL","TOLIMA","CHAPARRAL","115","","5000","5000","2066739300.28206","221927.130520064","1194","1260625","Producción de Aguacate","Tonelada","516","2015","CHAPARRAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"94","94001","131","94001","","INÍRIDA","GUAINÍA","INÍRIDA","116","","5000","5000","15955821482.0247","769896.770201426","1194","1261744","Producción de Aguacate","Tonelada","0.75","2015","INIRIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76670","132","76670","","SAN PEDRO","VALLE DEL CAUCA","SAN PEDRO","117","","5000","5000","205292902.717643","63979.6090795755","1194","1260670","Producción de Aguacate","Tonelada","174.8","2015","SAN PEDRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76890","133","76890","","YOTOCO","VALLE DEL CAUCA","YOTOCO","118","","5000","5000","327534862.622086","95288.9586717424","1194","1260678","Producción de Aguacate","Tonelada","585","2015","YOTOCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76126","134","76126","","CALIMA (El Darién)","VALLE DEL CAUCA","CALIMA (El Darién)","119","","5000","5000","776160210.985325","152090.176661311","1194","1260652","Producción de Aguacate","Tonelada","360","2015","CALIMA (El DariEn)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50318","135","50318","","GUAMAL","META","GUAMAL","120","","5000","5000","602195445.046874","139349.7036169","1194","1258410","Producción de Aguacate","Tonelada","81","2015","GUAMAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73504","136","73504","","ORTEGA","TOLIMA","ORTEGA","121","","5000","5000","952828456.549115","135768.055899506","1194","1260633","Producción de Aguacate","Tonelada","960","2015","ORTEGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73675","137","73675","","SAN ANTONIO","TOLIMA","SAN ANTONIO","122","","5000","5000","380784183.20403","95310.2210689106","1194","1260638","Producción de Aguacate","Tonelada","200","2015","SAN ANTONIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25506","138","25506","","VENECIA","CUNDINAMARCA","VENECIA","123","","5000","5000","130550843.99482","46893.414604431404","1194","1257288","Producción de Aguacate","Tonelada","300","2015","VENECIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76834","140","76834","","TULUÁ","VALLE DEL CAUCA","TULUÁ","125","","5000","5000","915921516.506548","167273.97592752","1194","1260674","Producción de Aguacate","Tonelada","96","2015","TULUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66045","142","66045","","APÍA","RISARALDA","APÍA","127","","5000","5000","139530701.747388","64934.975568375005","1194","1259520","Producción de Aguacate","Tonelada","2112","2015","APIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15455","143","15455","","MIRAFLORES","BOYACÁ","MIRAFLORES","128","","5000","5000","261816233.05601","72509.210433636","1194","1256155","Producción de Aguacate","Tonelada","6","2015","MIRAFLORES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41668","163","41668","","SAN AGUSTÍN","HUILA","SAN AGUSTÍN","211","","5000","5000","1381667793.21506","186077.82764092402","1194","1258385","Producción de Aguacate","Tonelada","211.5","2015","SAN AGUSTIN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85430","206","85430","","TRINIDAD","CASANARE","TRINIDAD","194","","5000","5000","3007082345.91017","333269.836924311","1194","1261738","Producción de Aguacate","Tonelada","52","2015","TRINIDAD","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17513","207","17513","","PÁCORA","CALDAS","PÁCORA","195","","5000","5000","260216886.350422","70618.3675965623","1194","1256183","Producción de Aguacate","Tonelada","560","2015","PACORA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17867","210","17867","","VICTORIA","CALDAS","VICTORIA","198","","5000","5000","558364483.075444","115005.818111877","1194","1256192","Producción de Aguacate","Tonelada","2700","2015","VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05145","211","05145","","CARAMANTA","ANTIOQUIA","CARAMANTA","199","","5000","5000","92420056.5727043","46247.886106634694","1194","1255041","Producción de Aguacate","Tonelada","120","2015","CARAMANTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15480","212","15480","","MUZO","BOYACÁ","MUZO","200","","5000","5000","139406655.662718","60043.1570733002","1194","1256156","Producción de Aguacate","Tonelada","75","2015","MUZO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52427","216","52427","","MAGÜÍ (Payán)","NARIÑO","MAGÜÍ (Payán)","204","","5000","5000","1834540262.57174","206971.794208801","1194","1258429","Producción de Aguacate","Tonelada","16","2015","MAGÜI (PayAn)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52405","217","52405","","LEIVA","NARIÑO","LEIVA","205","","5000","5000","326305479.076715","104226.783113513","1194","1258427","Producción de Aguacate","Tonelada","24","2015","LEIVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41503","218","41503","","OPORAPA","HUILA","OPORAPA","206","","5000","5000","153471799.240415","63509.985530238606","1194","1257329","Producción de Aguacate","Tonelada","170","2015","OPORAPA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41791","166","41791","","TARQUI","HUILA","TARQUI","214","","5000","5000","363510639.294905","83808.6253694139","1194","1258388","Producción de Aguacate","Tonelada","320","2015","TARQUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41660","169","41660","","SALADOBLANCO","HUILA","SALADOBLANCO","217","","5000","5000","450866982.456326","120665.771851581","1194","1258384","Producción de Aguacate","Tonelada","440","2015","SALADOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52520","170","52520","","FRANCISCO PIZARRO (Salahonda)","NARIÑO","FRANCISCO PIZARRO (Salahonda)","218","","5000","5000","511385874.361622","132761.52709307","1194","1258431","Producción de Aguacate","Tonelada","16","2015","FRANCISCO PIZARRO (Salahonda)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41378","171","41378","","LA ARGENTINA","HUILA","LA ARGENTINA","219","","5000","5000","387250279.845993","134676.215419213","1194","1257326","Producción de Aguacate","Tonelada","247","2015","LA ARGENTINA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"54","54670","177","54670","","SAN CALIXTO","NORTE DE SANTANDER","SAN CALIXTO","165","","5000","5000","372040411.299375","122216.819121779","1194","1259503","Producción de Aguacate","Tonelada","20","2015","SAN CALIXTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25867","183","25867","","VIANÍ","CUNDINAMARCA","VIANÍ","171","","5000","5000","77868439.3995678","43675.8045522639","1194","1257303","Producción de Aguacate","Tonelada","4","2015","VIANI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20178","186","20178","","CHIRIGUANÁ","CESAR","CHIRIGUANÁ","174","","5000","5000","1097432759.36817","204651.154789267","1194","1256214","Producción de Aguacate","Tonelada","108","2015","CHIRIGUANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70204","188","70204","","COLOSÓ","SUCRE","COLOSÓ","176","","5000","5000","136182574.970827","56978.452210424206","1194","1260615","Producción de Aguacate","Tonelada","288","2015","COLOSO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70230","190","70230","","CHALÁN","SUCRE","CHALÁN","178","","5000","5000","90621123.014637","39839.9778839493","1194","1260617","Producción de Aguacate","Tonelada","801","2015","CHALAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70508","194","70508","","OVEJAS","SUCRE","OVEJAS","182","","5000","5000","454211727.331555","106043.246576338","1194","1260618","Producción de Aguacate","Tonelada","3010","2015","OVEJAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73408","198","73408","","LÉRIDA","TOLIMA","LÉRIDA","186","","5000","5000","275879101.106125","77568.1027679794","1194","1260630","Producción de Aguacate","Tonelada","550","2015","LERIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66682","200","66682","","SANTA ROSA DE CABAL","RISARALDA","SANTA ROSA DE CABAL","188","","5000","5000","531919940.252357","109873.786111911","1194","1259530","Producción de Aguacate","Tonelada","1035","2015","SANTA ROSA DE CABAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25662","201","25662","","SAN JUAN DE RIOSECO","CUNDINAMARCA","SAN JUAN DE RIOSECO","189","","5000","5000","289618522.430524","88453.8689347461","1194","1257295","Producción de Aguacate","Tonelada","160","2015","SAN JUAN DE RIOSECO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66075","202","66075","","BALBOA","RISARALDA","BALBOA","190","","5000","5000","121281682.120451","41708.3664984802","1194","1259521","Producción de Aguacate","Tonelada","1302","2015","BALBOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41020","253","41020","","ALGECIRAS","HUILA","ALGECIRAS","240","","5000","5000","594360336.672283","119744.99913084","1194","1257314","Producción de Aguacate","Tonelada","360","2015","ALGECIRAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19130","254","19130","","CAJIBÍO","CAUCA","CAJIBÍO","241","","5000","5000","545662345.163614","107957.309343578","1194","1256200","Producción de Aguacate","Tonelada","102","2015","CAJIBIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41132","256","41132","","CAMPOALEGRE","HUILA","CAMPOALEGRE","243","","5000","5000","466586263.229683","95753.3435957628","1194","1257317","Producción de Aguacate","Tonelada","146","2015","CAMPOALEGRE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41357","258","41357","","ÍQUIRA","HUILA","ÍQUIRA","245","","5000","5000","357589836.834406","99896.8125690545","1194","1257324","Producción de Aguacate","Tonelada","57","2015","IQUIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19256","259","19256","","EL TAMBO","CAUCA","EL TAMBO","246","","5000","5000","2715240722.39622","282432.004321993","1194","1256202","Producción de Aguacate","Tonelada","600","2015","EL TAMBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19548","260","19548","","PIENDAMÓ-TUNÍA","CAUCA","PIENDAMÓ-TUNÍA","247","","5000","5000","174758994.95414","82613.4344016956","1194","1256206","Producción de Aguacate","Tonelada","231.20000000000002","2015","PIENDAMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41615","261","41615","","RIVERA","HUILA","RIVERA","248","","5000","5000","252919548.199415","65789.96015938811","1194","1257335","Producción de Aguacate","Tonelada","105","2015","RIVERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19473","267","19473","","MORALES","CAUCA","MORALES","254","","5000","5000","518741774.633761","131967.817797078","1194","1256204","Producción de Aguacate","Tonelada","624","2015","MORALES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41801","268","41801","","TERUEL","HUILA","TERUEL","255","","5000","5000","475330810.768639","161090.229311446","1194","1258391","Producción de Aguacate","Tonelada","190","2015","TERUEL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41676","222","41676","","SANTA MARÍA","HUILA","SANTA MARÍA","258","","5000","5000","339835292.379207","83456.65517640121","1194","1258386","Producción de Aguacate","Tonelada","600","2015","SANTA MARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19780","224","19780","","SUÁREZ","CAUCA","SUÁREZ","260","","5000","5000","407445693.50604","92598.21466230361","1194","1256208","Producción de Aguacate","Tonelada","","2015","SUAREZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41524","227","41524","","PALERMO","HUILA","PALERMO","263","","5000","5000","890371559.824761","156971.59023916099","1194","1257331","Producción de Aguacate","Tonelada","132","2015","PALERMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41799","230","41799","","TELLO","HUILA","TELLO","266","","5000","5000","536685028.96471","119941.792537656","1194","1258390","Producción de Aguacate","Tonelada","81","2015","TELLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50711","232","50711","","VISTAHERMOSA","META","VISTAHERMOSA","268","","5000","5000","4763388780.36376","405378.02001113404","1194","1258417","Producción de Aguacate","Tonelada","110","2015","VISTAHERMOSA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41298","234","41298","","GARZÓN","HUILA","GARZÓN","221","","5000","5000","603999656.916723","118561.574229977","1194","1257320","Producción de Aguacate","Tonelada","448","2015","GARZON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41548","238","41548","","PITAL","HUILA","PITAL","225","","5000","5000","172719082.38125","72023.7842744248","1194","1257333","Producción de Aguacate","Tonelada","99","2015","PITAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41013","239","41013","","AGRADO","HUILA","AGRADO","226","","5000","5000","279999344.74149","66050.8463901914","1194","1257312","Producción de Aguacate","Tonelada","30","2015","AGRADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52473","243","52473","","MOSQUERA","NARIÑO","MOSQUERA","230","","5000","5000","784353557.155635","133782.569987738","1194","1258430","Producción de Aguacate","Tonelada","25","2015","MOSQUERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
