"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"73","73168","130","73168","","CHAPARRAL","TOLIMA","CHAPARRAL","115","","5000","5000","2066739300.28206","221927.130520064","1194","271974","Producción de Aguacate","Tonelada","1760","2007","CHAPARRAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76670","132","76670","","SAN PEDRO","VALLE DEL CAUCA","SAN PEDRO","117","","5000","5000","205292902.717643","63979.6090795755","1194","272013","Producción de Aguacate","Tonelada","105.8","2007","SAN PEDRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76890","133","76890","","YOTOCO","VALLE DEL CAUCA","YOTOCO","118","","5000","5000","327534862.622086","95288.9586717424","1194","272019","Producción de Aguacate","Tonelada","189","2007","YOTOCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76126","134","76126","","CALIMA (El Darién)","VALLE DEL CAUCA","CALIMA (El Darién)","119","","5000","5000","776160210.985325","152090.176661311","1194","272001","Producción de Aguacate","Tonelada","2970","2007","CALIMA (El DariEn)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73504","136","73504","","ORTEGA","TOLIMA","ORTEGA","121","","5000","5000","952828456.549115","135768.055899506","1194","271980","Producción de Aguacate","Tonelada","875","2007","ORTEGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73675","137","73675","","SAN ANTONIO","TOLIMA","SAN ANTONIO","122","","5000","5000","380784183.20403","95310.2210689106","1194","271985","Producción de Aguacate","Tonelada","120","2007","SAN ANTONIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76834","140","76834","","TULUÁ","VALLE DEL CAUCA","TULUÁ","125","","5000","5000","915921516.506548","167273.97592752","1194","272016","Producción de Aguacate","Tonelada","190","2007","TULUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66045","142","66045","","APÍA","RISARALDA","APÍA","127","","5000","5000","139530701.747388","64934.975568375005","1194","271703","Producción de Aguacate","Tonelada","50","2007","APIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17513","207","17513","","PÁCORA","CALDAS","PÁCORA","195","","5000","5000","260216886.350422","70618.3675965623","1194","271326","Producción de Aguacate","Tonelada","101","2007","PACORA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17867","210","17867","","VICTORIA","CALDAS","VICTORIA","198","","5000","5000","558364483.075444","115005.818111877","1194","271332","Producción de Aguacate","Tonelada","281.2","2007","VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05145","211","05145","","CARAMANTA","ANTIOQUIA","CARAMANTA","199","","5000","5000","92420056.5727043","46247.886106634694","1194","271647","Producción de Aguacate","Tonelada","","2007","CARAMANTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15480","212","15480","","MUZO","BOYACÁ","MUZO","200","","5000","5000","139406655.662718","60043.1570733002","1194","271311","Producción de Aguacate","Tonelada","360","2007","MUZO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41503","218","41503","","OPORAPA","HUILA","OPORAPA","206","","5000","5000","153471799.240415","63509.985530238606","1194","271371","Producción de Aguacate","Tonelada","7","2007","OPORAPA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41660","169","41660","","SALADOBLANCO","HUILA","SALADOBLANCO","217","","5000","5000","450866982.456326","120665.771851581","1194","271374","Producción de Aguacate","Tonelada","24","2007","SALADOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20178","186","20178","","CHIRIGUANÁ","CESAR","CHIRIGUANÁ","174","","5000","5000","1097432759.36817","204651.154789267","1194","271343","Producción de Aguacate","Tonelada","84","2007","CHIRIGUANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70230","190","70230","","CHALÁN","SUCRE","CHALÁN","178","","5000","5000","90621123.014637","39839.9778839493","1194","271968","Producción de Aguacate","Tonelada","125","2007","CHALAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70508","194","70508","","OVEJAS","SUCRE","OVEJAS","182","","5000","5000","454211727.331555","106043.246576338","1194","271969","Producción de Aguacate","Tonelada","1605","2007","OVEJAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73408","198","73408","","LÉRIDA","TOLIMA","LÉRIDA","186","","5000","5000","275879101.106125","77568.1027679794","1194","271977","Producción de Aguacate","Tonelada","344","2007","LERIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66075","202","66075","","BALBOA","RISARALDA","BALBOA","190","","5000","5000","121281682.120451","41708.3664984802","1194","271704","Producción de Aguacate","Tonelada","150","2007","BALBOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41020","253","41020","","ALGECIRAS","HUILA","ALGECIRAS","240","","5000","5000","594360336.672283","119744.99913084","1194","271362","Producción de Aguacate","Tonelada","132","2007","ALGECIRAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19548","260","19548","","PIENDAMÓ-TUNÍA","CAUCA","PIENDAMÓ-TUNÍA","247","","5000","5000","174758994.95414","82613.4344016956","1194","271337","Producción de Aguacate","Tonelada","","2007","PIENDAMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41676","222","41676","","SANTA MARÍA","HUILA","SANTA MARÍA","258","","5000","5000","339835292.379207","83456.65517640121","1194","271375","Producción de Aguacate","Tonelada","580","2007","SANTA MARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41524","227","41524","","PALERMO","HUILA","PALERMO","263","","5000","5000","890371559.824761","156971.59023916099","1194","271372","Producción de Aguacate","Tonelada","36","2007","PALERMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41799","230","41799","","TELLO","HUILA","TELLO","266","","5000","5000","536685028.96471","119941.792537656","1194","271377","Producción de Aguacate","Tonelada","60","2007","TELLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19300","233","19300","","GUACHENÉ","CAUCA","GUACHENÉ","269","","5000","5000","105983199.292765","42707.5790286558","1194","271336","Producción de Aguacate","Tonelada","13.700000000000001","2007","GUACHENÉ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41298","234","41298","","GARZÓN","HUILA","GARZÓN","221","","5000","5000","603999656.916723","118561.574229977","1194","271366","Producción de Aguacate","Tonelada","115","2007","GARZON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52473","243","52473","","MOSQUERA","NARIÑO","MOSQUERA","230","","5000","5000","784353557.155635","133782.569987738","1194","271652","Producción de Aguacate","Tonelada","81","2007","MOSQUERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52490","244","52490","","OLAYA HERRERA (Bocas de Satinga)","NARIÑO","OLAYA HERRERA (Bocas de Satinga)","231","","5000","5000","1008635809.87621","161810.11604306","1194","271653","Producción de Aguacate","Tonelada","","2007","OLAYA HERRERA (Bocas de Satinga)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41797","246","41797","","TESALIA","HUILA","TESALIA","233","","5000","5000","392198503.903346","92748.1919337006","1194","271376","Producción de Aguacate","Tonelada","8","2007","TESALIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76869","272","76869","","VIJES","VALLE DEL CAUCA","VIJES","308","","5000","5000","108433484.018719","52241.8385275608","1194","272018","Producción de Aguacate","Tonelada","48","2007","VIJES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41206","275","41206","","COLOMBIA","HUILA","COLOMBIA","311","","5000","5000","1611574506.05464","225966.05524809903","1194","271364","Producción de Aguacate","Tonelada","60","2007","COLOMBIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73067","308","73067","","ATACO","TOLIMA","ATACO","295","","5000","5000","1020271641.96368","190086.230266869","1194","271973","Producción de Aguacate","Tonelada","240","2007","ATACO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76892","310","76892","","YUMBO","VALLE DEL CAUCA","YUMBO","297","","5000","5000","230008519.960917","64602.0927489738","1194","272020","Producción de Aguacate","Tonelada","264","2007","YUMBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76520","311","76520","","PALMIRA","VALLE DEL CAUCA","PALMIRA","298","","5000","5000","994647499.70275","173893.02351587798","1194","272008","Producción de Aguacate","Tonelada","510","2007","PALMIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50270","314","50270","","EL DORADO","META","EL DORADO","301","","5000","5000","124347699.093018","42964.4023210645","1194","271640","Producción de Aguacate","Tonelada","560","2007","EL DORADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73616","317","73616","","RIOBLANCO","TOLIMA","RIOBLANCO","304","","5000","5000","2047512203.98244","208730.576993933","1194","271983","Producción de Aguacate","Tonelada","480","2007","RIOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76318","277","76318","","GUACARÍ","VALLE DEL CAUCA","GUACARÍ","313","","5000","5000","166404114.668452","65864.3356025369","1194","272004","Producción de Aguacate","Tonelada","280","2007","GUACARI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76377","278","76377","","LA CUMBRE","VALLE DEL CAUCA","LA CUMBRE","314","","5000","5000","249244951.299685","93842.9743584715","1194","272006","Producción de Aguacate","Tonelada","115","2007","LA CUMBRE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76606","279","76606","","RESTREPO","VALLE DEL CAUCA","RESTREPO","315","","5000","5000","139812281.129445","48208.1658848673","1194","272010","Producción de Aguacate","Tonelada","280.5","2007","RESTREPO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76233","280","76233","","DAGUA","VALLE DEL CAUCA","DAGUA","316","","5000","5000","940780107.160855","163615.86702528","1194","272002","Producción de Aguacate","Tonelada","350","2007","DAGUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73873","282","73873","","VILLARRICA","TOLIMA","VILLARRICA","318","","5000","5000","433595930.327236","89355.7506389754","1194","271991","Producción de Aguacate","Tonelada","58.5","2007","VILLARRICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19110","284","19110","","BUENOS AIRES","CAUCA","BUENOS AIRES","271","","5000","5000","413258716.757732","126592.15585642101","1194","271335","Producción de Aguacate","Tonelada","36","2007","BUENOS AIRES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19845","287","19845","","VILLA RICA","CAUCA","VILLA RICA","274","","5000","5000","74052194.4489952","46564.652844795404","1194","271339","Producción de Aguacate","Tonelada","","2007","VILLA RICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41078","290","41078","","BARAYA","HUILA","BARAYA","277","","5000","5000","782725156.909333","135879.11003652902","1194","271363","Producción de Aguacate","Tonelada","72","2007","BARAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73555","291","73555","","PLANADAS","TOLIMA","PLANADAS","278","","5000","5000","1760502103.93148","198328.8932771","1194","271982","Producción de Aguacate","Tonelada","190","2007","PLANADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76364","293","76364","","JAMUNDÍ","VALLE DEL CAUCA","JAMUNDÍ","280","","5000","5000","644460244.093479","117834.587375808","1194","272005","Producción de Aguacate","Tonelada","59.5","2007","JAMUNDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76275","294","76275","","FLORIDA","VALLE DEL CAUCA","FLORIDA","281","","5000","5000","397133407.973752","92364.04322934631","1194","272003","Producción de Aguacate","Tonelada","79.2","2007","FLORIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76563","300","76563","","PRADERA","VALLE DEL CAUCA","PRADERA","287","","5000","5000","372799411.266439","89919.6163881377","1194","272009","Producción de Aguacate","Tonelada","32","2007","PRADERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76001","304","76001","","CALI","VALLE DEL CAUCA","CALI","291","","5000","5000","561698044.396969","101547.411482883","1194","271992","Producción de Aguacate","Tonelada","101","2007","CALI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63302","361","63302","","GÉNOVA","QUINDÍO","GÉNOVA","341","","5000","5000","291173946.845698","76154.1678112184","1194","271696","Producción de Aguacate","Tonelada","40","2007","GENOVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76113","362","76113","","BUGALAGRANDE","VALLE DEL CAUCA","BUGALAGRANDE","342","","5000","5000","388087594.1147","86684.5817630652","1194","271999","Producción de Aguacate","Tonelada","400","2007","BUGALAGRANDE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73678","363","73678","","SAN LUIS","TOLIMA","SAN LUIS","343","","5000","5000","407184955.631502","136438.611757256","1194","271986","Producción de Aguacate","Tonelada","752","2007","SAN LUIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73624","364","73624","","ROVIRA","TOLIMA","ROVIRA","344","","5000","5000","744463304.433353","136611.195609563","1194","271984","Producción de Aguacate","Tonelada","360","2007","ROVIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63548","368","63548","","PIJAO","QUINDÍO","PIJAO","348","","5000","5000","254358977.761581","72543.8404251172","1194","271699","Producción de Aguacate","Tonelada","220","2007","PIJAO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63111","371","63111","","BUENAVISTA","QUINDÍO","BUENAVISTA","351","","5000","5000","42622878.0420753","24776.4246674093","1194","271691","Producción de Aguacate","Tonelada","114.2","2007","BUENAVISTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76122","374","76122","","CAICEDONIA","VALLE DEL CAUCA","CAICEDONIA","354","","5000","5000","171040158.341296","58430.7732549486","1194","272000","Producción de Aguacate","Tonelada","2028","2007","CAICEDONIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63212","377","63212","","CÓRDOBA","QUINDÍO","CÓRDOBA","357","","5000","5000","93882200.2711721","43451.2652825925","1194","271694","Producción de Aguacate","Tonelada","","2007","CORDOBA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63401","324","63401","","LA TEBAIDA","QUINDÍO","LA TEBAIDA","365","","5000","5000","97753416.9428917","45176.346165515206","1194","271697","Producción de Aguacate","Tonelada","460.1","2007","LA TEBAIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76100","325","76100","","BOLÍVAR","VALLE DEL CAUCA","BOLÍVAR","366","","5000","5000","737560752.516943","129879.145884231","1194","271997","Producción de Aguacate","Tonelada","112","2007","BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76622","329","76622","","ROLDANILLO","VALLE DEL CAUCA","ROLDANILLO","370","","5000","5000","246558391.798075","66710.5056968243","1194","272012","Producción de Aguacate","Tonelada","1808.4","2007","ROLDANILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63130","336","63130","","CALARCÁ","QUINDÍO","CALARCÁ","377","","5000","5000","209359703.172681","83676.2253527399","1194","271692","Producción de Aguacate","Tonelada","827.8000000000001","2007","CALARCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63470","338","63470","","MONTENEGRO","QUINDÍO","MONTENEGRO","379","","5000","5000","144823080.780141","54513.34789914991","1194","271698","Producción de Aguacate","Tonelada","722.7","2007","MONTENEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76111","339","76111","","BUGA","VALLE DEL CAUCA","BUGA","319","","5000","5000","818646083.744032","171411.861657055","1194","271998","Producción de Aguacate","Tonelada","80","2007","BUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76616","343","76616","","RIOFRÍO","VALLE DEL CAUCA","RIOFRÍO","323","","5000","5000","298369672.408914","83132.37149908219","1194","272011","Producción de Aguacate","Tonelada","34","2007","RIOFRIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76036","344","76036","","ANDALUCÍA","VALLE DEL CAUCA","ANDALUCÍA","324","","5000","5000","118814811.195741","55271.244117249","1194","271994","Producción de Aguacate","Tonelada","410","2007","ANDALUCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25524","347","25524","","PANDI","CUNDINAMARCA","PANDI","327","","5000","5000","67616888.4675356","38466.782606157896","1194","271357","Producción de Aguacate","Tonelada","12","2007","PANDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73854","354","73854","","VALLE DE SAN JUAN","TOLIMA","VALLE DE SAN JUAN","334","","5000","5000","201679428.659016","60309.370209083805","1194","271988","Producción de Aguacate","Tonelada","480","2007","VALLE DE SAN JUAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76828","360","76828","","TRUJILLO","VALLE DEL CAUCA","TRUJILLO","340","","5000","5000","322963373.185897","71775.63323853491","1194","272015","Producción de Aguacate","Tonelada","152","2007","TRUJILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76041","381","76041","","ANSERMANUEVO","VALLE DEL CAUCA","ANSERMANUEVO","440","","5000","5000","304743422.435147","80546.5249849925","1194","271995","Producción de Aguacate","Tonelada","153","2007","ANSERMANUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66001","386","66001","","PEREIRA","RISARALDA","PEREIRA","445","","5000","5000","595966106.957513","177289.161314789","1194","271702","Producción de Aguacate","Tonelada","3555","2007","PEREIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44078","443","44078","","BARRANCAS","LA GUAJIRA","BARRANCAS","426","","5000","5000","788223954.474437","132655.42396559","1194","271379","Producción de Aguacate","Tonelada","40","2007","BARRANCAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44378","444","44378","","HATONUEVO","LA GUAJIRA","HATONUEVO","427","","5000","5000","228281117.932505","103132.815630459","1194","271633","Producción de Aguacate","Tonelada","40","2007","HATO NUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73870","452","73870","","VILLAHERMOSA","TOLIMA","VILLAHERMOSA","435","","5000","5000","287171565.86794","89348.12930352859","1194","271990","Producción de Aguacate","Tonelada","100","2007","VILLAHERMOSA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85162","453","85162","","MONTERREY","CASANARE","MONTERREY","436","","5000","5000","788122059.833942","132088.56384939599","1194","272021","Producción de Aguacate","Tonelada","60","2007","MONTERREY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17088","454","17088","","BELALCÁZAR","CALDAS","BELALCÁZAR","437","","5000","5000","106704838.654939","47777.8999920291","1194","271319","Producción de Aguacate","Tonelada","344","2007","BELALCAZAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66400","390","66400","","LA VIRGINIA","RISARALDA","LA VIRGINIA","449","","5000","5000","33171050.5863306","22394.294559608203","1194","271707","Producción de Aguacate","Tonelada","114","2007","LA VIRGINIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20045","395","20045","","BECERRILL","CESAR","BECERRILL","454","","5000","5000","1225202399.97314","196998.608973356","1194","271342","Producción de Aguacate","Tonelada","91","2007","BECERRIL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"13","13654","396","13654","","SAN JACINTO","BOLÍVAR","SAN JACINTO","455","","5000","5000","454650284.914943","108510.304862674","1194","271309","Producción de Aguacate","Tonelada","10800","2007","SAN JACINTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63001","398","63001","","ARMENIA","QUINDÍO","ARMENIA","381","","5000","5000","115363285.992307","68265.9905378994","1194","271690","Producción de Aguacate","Tonelada","755","2007","ARMENIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25599","402","25599","","APULO","CUNDINAMARCA","APULO","385","","5000","5000","123167396.99454","58281.6716396228","1194","271358","Producción de Aguacate","Tonelada","120","2007","APULO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63594","410","63594","","QUIMBAYA","QUINDÍO","QUIMBAYA","393","","5000","5000","144362325.316556","48235.0958199336","1194","271700","Producción de Aguacate","Tonelada","420.8","2007","QUIMBAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76497","411","76497","","OBANDO","VALLE DEL CAUCA","OBANDO","394","","5000","5000","211161079.79402","60349.4248426459","1194","272007","Producción de Aguacate","Tonelada","35.9","2007","OBANDO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63190","412","63190","","CIRCASIA","QUINDÍO","CIRCASIA","395","","5000","5000","95885635.2621858","47167.5295458054","1194","271693","Producción de Aguacate","Tonelada","52.4","2007","CIRCASIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73001","417","73001","","IBAGUÉ","TOLIMA","IBAGUÉ","400","","5000","5000","1328364884.47341","233643.074078041","1194","271970","Producción de Aguacate","Tonelada","544","2007","IBAGUE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73026","418","73026","","ALVARADO","TOLIMA","ALVARADO","401","","5000","5000","346557588.504444","80142.7561690788","1194","271971","Producción de Aguacate","Tonelada","1250","2007","ALVARADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63690","419","63690","","SALENTO","QUINDÍO","SALENTO","402","","5000","5000","361585357.906775","90687.46363849571","1194","271701","Producción de Aguacate","Tonelada","72.8","2007","SALENTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73043","420","73043","","ANZOÁTEGUI","TOLIMA","ANZOÁTEGUI","403","","5000","5000","480763558.023728","107040.66603148301","1194","271972","Producción de Aguacate","Tonelada","624","2007","ANZOATEGUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76020","423","76020","","ALCALÁ","VALLE DEL CAUCA","ALCALÁ","406","","5000","5000","56804075.7081447","39082.374102225906","1194","271993","Producción de Aguacate","Tonelada","357.5","2007","ALCALA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63272","424","63272","","FILANDIA","QUINDÍO","FILANDIA","407","","5000","5000","109441513.153041","50787.635446345506","1194","271695","Producción de Aguacate","Tonelada","60","2007","FILANDIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
