"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"41","41518","159","41518","","PAICOL","HUILA","PAICOL","142","","5000","5000","253551363.32845","88062.46406138201","1194","280205","Producción de Aguacate","Tonelada","","2008","PAICOL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41396","160","41396","","LA PLATA","HUILA","LA PLATA","143","","5000","5000","807004130.590903","141357.019769211","1194","280203","Producción de Aguacate","Tonelada","96.8","2008","LA PLATA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41306","107","41306","","GIGANTE","HUILA","GIGANTE","146","","5000","5000","509461209.783519","101280.444655962","1194","280200","Producción de Aguacate","Tonelada","190","2008","GIGANTE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17662","115","17662","","SAMANÁ","CALDAS","SAMANÁ","156","","5000","5000","765100967.049446","142334.571469891","1194","280158","Producción de Aguacate","Tonelada","53","2008","SAMANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41319","117","41319","","GUADALUPE","HUILA","GUADALUPE","158","","5000","5000","252112928.26977","67834.33270607071","1194","280201","Producción de Aguacate","Tonelada","40.5","2008","GUADALUPE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20238","120","20238","","EL COPEY","CESAR","EL COPEY","105","","5000","5000","956809229.232857","134580.52852822","1194","280174","Producción de Aguacate","Tonelada","144","2008","EL COPEY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20443","124","20443","","MANAURE BALCÓN DEL CESAR","CESAR","MANAURE BALCÓN DEL CESAR","109","","5000","5000","136816998.495151","64180.594460983906","1194","280176","Producción de Aguacate","Tonelada","780","2008","MANAURE BALCON DEL CESAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20621","126","20621","","LA PAZ","CESAR","LA PAZ","111","","5000","5000","1097152852.76185","287587.65689821204","1194","280180","Producción de Aguacate","Tonelada","3000","2008","LA PAZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73168","130","73168","","CHAPARRAL","TOLIMA","CHAPARRAL","115","","5000","5000","2066739300.28206","221927.130520064","1194","280817","Producción de Aguacate","Tonelada","3080","2008","CHAPARRAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76670","132","76670","","SAN PEDRO","VALLE DEL CAUCA","SAN PEDRO","117","","5000","5000","205292902.717643","63979.6090795755","1194","280860","Producción de Aguacate","Tonelada","128.8","2008","SAN PEDRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76890","133","76890","","YOTOCO","VALLE DEL CAUCA","YOTOCO","118","","5000","5000","327534862.622086","95288.9586717424","1194","280866","Producción de Aguacate","Tonelada","980","2008","YOTOCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76126","134","76126","","CALIMA (El Darién)","VALLE DEL CAUCA","CALIMA (El Darién)","119","","5000","5000","776160210.985325","152090.176661311","1194","280845","Producción de Aguacate","Tonelada","2835","2008","CALIMA (El DariEn)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73504","136","73504","","ORTEGA","TOLIMA","ORTEGA","121","","5000","5000","952828456.549115","135768.055899506","1194","280825","Producción de Aguacate","Tonelada","1431","2008","ORTEGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73675","137","73675","","SAN ANTONIO","TOLIMA","SAN ANTONIO","122","","5000","5000","380784183.20403","95310.2210689106","1194","280830","Producción de Aguacate","Tonelada","120","2008","SAN ANTONIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25506","138","25506","","VENECIA","CUNDINAMARCA","VENECIA","123","","5000","5000","130550843.99482","46893.414604431404","1194","280189","Producción de Aguacate","Tonelada","","2008","VENECIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76834","140","76834","","TULUÁ","VALLE DEL CAUCA","TULUÁ","125","","5000","5000","915921516.506548","167273.97592752","1194","280863","Producción de Aguacate","Tonelada","352","2008","TULUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66045","142","66045","","APÍA","RISARALDA","APÍA","127","","5000","5000","139530701.747388","64934.975568375005","1194","280546","Producción de Aguacate","Tonelada","55","2008","APIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41668","163","41668","","SAN AGUSTÍN","HUILA","SAN AGUSTÍN","211","","5000","5000","1381667793.21506","186077.82764092402","1194","280209","Producción de Aguacate","Tonelada","24","2008","SAN AGUSTIN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17513","207","17513","","PÁCORA","CALDAS","PÁCORA","195","","5000","5000","260216886.350422","70618.3675965623","1194","280154","Producción de Aguacate","Tonelada","26.8","2008","PACORA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17867","210","17867","","VICTORIA","CALDAS","VICTORIA","198","","5000","5000","558364483.075444","115005.818111877","1194","280160","Producción de Aguacate","Tonelada","504","2008","VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"05","05145","211","05145","","CARAMANTA","ANTIOQUIA","CARAMANTA","199","","5000","5000","92420056.5727043","46247.886106634694","1194","280480","Producción de Aguacate","Tonelada","","2008","CARAMANTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41503","218","41503","","OPORAPA","HUILA","OPORAPA","206","","5000","5000","153471799.240415","63509.985530238606","1194","280204","Producción de Aguacate","Tonelada","10","2008","OPORAPA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41660","169","41660","","SALADOBLANCO","HUILA","SALADOBLANCO","217","","5000","5000","450866982.456326","120665.771851581","1194","280208","Producción de Aguacate","Tonelada","76","2008","SALADOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20178","186","20178","","CHIRIGUANÁ","CESAR","CHIRIGUANÁ","174","","5000","5000","1097432759.36817","204651.154789267","1194","280172","Producción de Aguacate","Tonelada","84","2008","CHIRIGUANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70230","190","70230","","CHALÁN","SUCRE","CHALÁN","178","","5000","5000","90621123.014637","39839.9778839493","1194","280809","Producción de Aguacate","Tonelada","650","2008","CHALAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70508","194","70508","","OVEJAS","SUCRE","OVEJAS","182","","5000","5000","454211727.331555","106043.246576338","1194","280810","Producción de Aguacate","Tonelada","1215","2008","OVEJAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73408","198","73408","","LÉRIDA","TOLIMA","LÉRIDA","186","","5000","5000","275879101.106125","77568.1027679794","1194","280822","Producción de Aguacate","Tonelada","307","2008","LERIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66682","200","66682","","SANTA ROSA DE CABAL","RISARALDA","SANTA ROSA DE CABAL","188","","5000","5000","531919940.252357","109873.786111911","1194","280796","Producción de Aguacate","Tonelada","","2008","SANTA ROSA DE CABAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66075","202","66075","","BALBOA","RISARALDA","BALBOA","190","","5000","5000","121281682.120451","41708.3664984802","1194","280547","Producción de Aguacate","Tonelada","296","2008","BALBOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41020","253","41020","","ALGECIRAS","HUILA","ALGECIRAS","240","","5000","5000","594360336.672283","119744.99913084","1194","280195","Producción de Aguacate","Tonelada","136.5","2008","ALGECIRAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19256","259","19256","","EL TAMBO","CAUCA","EL TAMBO","246","","5000","5000","2715240722.39622","282432.004321993","1194","280164","Producción de Aguacate","Tonelada","15","2008","EL TAMBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19548","260","19548","","PIENDAMÓ-TUNÍA","CAUCA","PIENDAMÓ-TUNÍA","247","","5000","5000","174758994.95414","82613.4344016956","1194","280166","Producción de Aguacate","Tonelada","","2008","PIENDAMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41801","268","41801","","TERUEL","HUILA","TERUEL","255","","5000","5000","475330810.768639","161090.229311446","1194","280213","Producción de Aguacate","Tonelada","60","2008","TERUEL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41676","222","41676","","SANTA MARÍA","HUILA","SANTA MARÍA","258","","5000","5000","339835292.379207","83456.65517640121","1194","280210","Producción de Aguacate","Tonelada","570","2008","SANTA MARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41524","227","41524","","PALERMO","HUILA","PALERMO","263","","5000","5000","890371559.824761","156971.59023916099","1194","280206","Producción de Aguacate","Tonelada","45","2008","PALERMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41799","230","41799","","TELLO","HUILA","TELLO","266","","5000","5000","536685028.96471","119941.792537656","1194","280212","Producción de Aguacate","Tonelada","60","2008","TELLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19300","233","19300","","GUACHENÉ","CAUCA","GUACHENÉ","269","","5000","5000","105983199.292765","42707.5790286558","1194","280165","Producción de Aguacate","Tonelada","16","2008","GUACHENÉ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41298","234","41298","","GARZÓN","HUILA","GARZÓN","221","","5000","5000","603999656.916723","118561.574229977","1194","280199","Producción de Aguacate","Tonelada","121","2008","GARZON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52473","243","52473","","MOSQUERA","NARIÑO","MOSQUERA","230","","5000","5000","784353557.155635","133782.569987738","1194","280487","Producción de Aguacate","Tonelada","30","2008","MOSQUERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"52","52490","244","52490","","OLAYA HERRERA (Bocas de Satinga)","NARIÑO","OLAYA HERRERA (Bocas de Satinga)","231","","5000","5000","1008635809.87621","161810.11604306","1194","280488","Producción de Aguacate","Tonelada","15","2008","OLAYA HERRERA (Bocas de Satinga)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41797","246","41797","","TESALIA","HUILA","TESALIA","233","","5000","5000","392198503.903346","92748.1919337006","1194","280211","Producción de Aguacate","Tonelada","20.7","2008","TESALIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50400","270","50400","","LEJANÍAS","META","LEJANÍAS","306","","5000","5000","813329356.904108","154001.11488146603","1194","280474","Producción de Aguacate","Tonelada","10","2008","LEJANIAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76869","272","76869","","VIJES","VALLE DEL CAUCA","VIJES","308","","5000","5000","108433484.018719","52241.8385275608","1194","280865","Producción de Aguacate","Tonelada","44","2008","VIJES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41206","275","41206","","COLOMBIA","HUILA","COLOMBIA","311","","5000","5000","1611574506.05464","225966.05524809903","1194","280197","Producción de Aguacate","Tonelada","42.5","2008","COLOMBIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50313","307","50313","","GRANADA","META","GRANADA","294","","5000","5000","357501892.651616","94325.5308802548","1194","280229","Producción de Aguacate","Tonelada","","2008","GRANADA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73067","308","73067","","ATACO","TOLIMA","ATACO","295","","5000","5000","1020271641.96368","190086.230266869","1194","280815","Producción de Aguacate","Tonelada","120","2008","ATACO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76892","310","76892","","YUMBO","VALLE DEL CAUCA","YUMBO","297","","5000","5000","230008519.960917","64602.0927489738","1194","280867","Producción de Aguacate","Tonelada","275","2008","YUMBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76520","311","76520","","PALMIRA","VALLE DEL CAUCA","PALMIRA","298","","5000","5000","994647499.70275","173893.02351587798","1194","280855","Producción de Aguacate","Tonelada","505","2008","PALMIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50270","314","50270","","EL DORADO","META","EL DORADO","301","","5000","5000","124347699.093018","42964.4023210645","1194","280228","Producción de Aguacate","Tonelada","490","2008","EL DORADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76248","315","76248","","EL CERRITO","VALLE DEL CAUCA","EL CERRITO","302","","5000","5000","447248603.709655","129749.602153165","1194","280849","Producción de Aguacate","Tonelada","96","2008","EL CERRITO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73616","317","73616","","RIOBLANCO","TOLIMA","RIOBLANCO","304","","5000","5000","2047512203.98244","208730.576993933","1194","280828","Producción de Aguacate","Tonelada","800","2008","RIOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76318","277","76318","","GUACARÍ","VALLE DEL CAUCA","GUACARÍ","313","","5000","5000","166404114.668452","65864.3356025369","1194","280851","Producción de Aguacate","Tonelada","280","2008","GUACARI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76377","278","76377","","LA CUMBRE","VALLE DEL CAUCA","LA CUMBRE","314","","5000","5000","249244951.299685","93842.9743584715","1194","280853","Producción de Aguacate","Tonelada","280","2008","LA CUMBRE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76606","279","76606","","RESTREPO","VALLE DEL CAUCA","RESTREPO","315","","5000","5000","139812281.129445","48208.1658848673","1194","280857","Producción de Aguacate","Tonelada","314.5","2008","RESTREPO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76233","280","76233","","DAGUA","VALLE DEL CAUCA","DAGUA","316","","5000","5000","940780107.160855","163615.86702528","1194","280846","Producción de Aguacate","Tonelada","350","2008","DAGUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73873","282","73873","","VILLARRICA","TOLIMA","VILLARRICA","318","","5000","5000","433595930.327236","89355.7506389754","1194","280835","Producción de Aguacate","Tonelada","60","2008","VILLARRICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19110","284","19110","","BUENOS AIRES","CAUCA","BUENOS AIRES","271","","5000","5000","413258716.757732","126592.15585642101","1194","280163","Producción de Aguacate","Tonelada","50","2008","BUENOS AIRES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19845","287","19845","","VILLA RICA","CAUCA","VILLA RICA","274","","5000","5000","74052194.4489952","46564.652844795404","1194","280168","Producción de Aguacate","Tonelada","8","2008","VILLA RICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41078","290","41078","","BARAYA","HUILA","BARAYA","277","","5000","5000","782725156.909333","135879.11003652902","1194","280196","Producción de Aguacate","Tonelada","80","2008","BARAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73555","291","73555","","PLANADAS","TOLIMA","PLANADAS","278","","5000","5000","1760502103.93148","198328.8932771","1194","280827","Producción de Aguacate","Tonelada","270","2008","PLANADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76364","293","76364","","JAMUNDÍ","VALLE DEL CAUCA","JAMUNDÍ","280","","5000","5000","644460244.093479","117834.587375808","1194","280852","Producción de Aguacate","Tonelada","21","2008","JAMUNDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76275","294","76275","","FLORIDA","VALLE DEL CAUCA","FLORIDA","281","","5000","5000","397133407.973752","92364.04322934631","1194","280850","Producción de Aguacate","Tonelada","22","2008","FLORIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76563","300","76563","","PRADERA","VALLE DEL CAUCA","PRADERA","287","","5000","5000","372799411.266439","89919.6163881377","1194","280856","Producción de Aguacate","Tonelada","32","2008","PRADERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76001","304","76001","","CALI","VALLE DEL CAUCA","CALI","291","","5000","5000","561698044.396969","101547.411482883","1194","280836","Producción de Aguacate","Tonelada","46","2008","CALI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63302","361","63302","","GÉNOVA","QUINDÍO","GÉNOVA","341","","5000","5000","291173946.845698","76154.1678112184","1194","280539","Producción de Aguacate","Tonelada","32","2008","GENOVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76113","362","76113","","BUGALAGRANDE","VALLE DEL CAUCA","BUGALAGRANDE","342","","5000","5000","388087594.1147","86684.5817630652","1194","280843","Producción de Aguacate","Tonelada","350","2008","BUGALAGRANDE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73678","363","73678","","SAN LUIS","TOLIMA","SAN LUIS","343","","5000","5000","407184955.631502","136438.611757256","1194","280831","Producción de Aguacate","Tonelada","760","2008","SAN LUIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73624","364","73624","","ROVIRA","TOLIMA","ROVIRA","344","","5000","5000","744463304.433353","136611.195609563","1194","280829","Producción de Aguacate","Tonelada","360","2008","ROVIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63548","368","63548","","PIJAO","QUINDÍO","PIJAO","348","","5000","5000","254358977.761581","72543.8404251172","1194","280542","Producción de Aguacate","Tonelada","260","2008","PIJAO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63111","371","63111","","BUENAVISTA","QUINDÍO","BUENAVISTA","351","","5000","5000","42622878.0420753","24776.4246674093","1194","280534","Producción de Aguacate","Tonelada","102","2008","BUENAVISTA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76122","374","76122","","CAICEDONIA","VALLE DEL CAUCA","CAICEDONIA","354","","5000","5000","171040158.341296","58430.7732549486","1194","280844","Producción de Aguacate","Tonelada","1840.4","2008","CAICEDONIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63212","377","63212","","CÓRDOBA","QUINDÍO","CÓRDOBA","357","","5000","5000","93882200.2711721","43451.2652825925","1194","280537","Producción de Aguacate","Tonelada","","2008","CORDOBA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63401","324","63401","","LA TEBAIDA","QUINDÍO","LA TEBAIDA","365","","5000","5000","97753416.9428917","45176.346165515206","1194","280540","Producción de Aguacate","Tonelada","368","2008","LA TEBAIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76100","325","76100","","BOLÍVAR","VALLE DEL CAUCA","BOLÍVAR","366","","5000","5000","737560752.516943","129879.145884231","1194","280841","Producción de Aguacate","Tonelada","161","2008","BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73200","328","73200","","COELLO","TOLIMA","COELLO","369","","5000","5000","342809787.56107","107615.56942816499","1194","280818","Producción de Aguacate","Tonelada","2.4","2008","COELLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76622","329","76622","","ROLDANILLO","VALLE DEL CAUCA","ROLDANILLO","370","","5000","5000","246558391.798075","66710.5056968243","1194","280859","Producción de Aguacate","Tonelada","1716","2008","ROLDANILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63130","336","63130","","CALARCÁ","QUINDÍO","CALARCÁ","377","","5000","5000","209359703.172681","83676.2253527399","1194","280535","Producción de Aguacate","Tonelada","730","2008","CALARCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63470","338","63470","","MONTENEGRO","QUINDÍO","MONTENEGRO","379","","5000","5000","144823080.780141","54513.34789914991","1194","280541","Producción de Aguacate","Tonelada","787","2008","MONTENEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76111","339","76111","","BUGA","VALLE DEL CAUCA","BUGA","319","","5000","5000","818646083.744032","171411.861657055","1194","280842","Producción de Aguacate","Tonelada","42","2008","BUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76616","343","76616","","RIOFRÍO","VALLE DEL CAUCA","RIOFRÍO","323","","5000","5000","298369672.408914","83132.37149908219","1194","280858","Producción de Aguacate","Tonelada","34","2008","RIOFRIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76036","344","76036","","ANDALUCÍA","VALLE DEL CAUCA","ANDALUCÍA","324","","5000","5000","118814811.195741","55271.244117249","1194","280838","Producción de Aguacate","Tonelada","415","2008","ANDALUCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73770","351","73770","","SUÁREZ","TOLIMA","SUÁREZ","331","","5000","5000","188257928.89445","94965.07452528221","1194","280833","Producción de Aguacate","Tonelada","30","2008","SUAREZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50001","356","50001","","VILLAVICENCIO","META","VILLAVICENCIO","336","","5000","5000","1273652466.37656","192759.686809071","1194","280225","Producción de Aguacate","Tonelada","121","2008","VILLAVICENCIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76828","360","76828","","TRUJILLO","VALLE DEL CAUCA","TRUJILLO","340","","5000","5000","322963373.185897","71775.63323853491","1194","280862","Producción de Aguacate","Tonelada","100","2008","TRUJILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76041","381","76041","","ANSERMANUEVO","VALLE DEL CAUCA","ANSERMANUEVO","440","","5000","5000","304743422.435147","80546.5249849925","1194","280839","Producción de Aguacate","Tonelada","104","2008","ANSERMANUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66170","382","66170","","DOSQUEBRADAS","RISARALDA","DOSQUEBRADAS","441","","5000","5000","72193253.565496","33593.896622030996","1194","280549","Producción de Aguacate","Tonelada","","2008","DOSQUEBRADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66001","386","66001","","PEREIRA","RISARALDA","PEREIRA","445","","5000","5000","595966106.957513","177289.161314789","1194","280545","Producción de Aguacate","Tonelada","2880","2008","PEREIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44078","443","44078","","BARRANCAS","LA GUAJIRA","BARRANCAS","426","","5000","5000","788223954.474437","132655.42396559","1194","280215","Producción de Aguacate","Tonelada","40","2008","BARRANCAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44378","444","44378","","HATONUEVO","LA GUAJIRA","HATONUEVO","427","","5000","5000","228281117.932505","103132.815630459","1194","280220","Producción de Aguacate","Tonelada","32","2008","HATO NUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73870","452","73870","","VILLAHERMOSA","TOLIMA","VILLAHERMOSA","435","","5000","5000","287171565.86794","89348.12930352859","1194","280834","Producción de Aguacate","Tonelada","110","2008","VILLAHERMOSA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85162","453","85162","","MONTERREY","CASANARE","MONTERREY","436","","5000","5000","788122059.833942","132088.56384939599","1194","280868","Producción de Aguacate","Tonelada","76","2008","MONTERREY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17088","454","17088","","BELALCÁZAR","CALDAS","BELALCÁZAR","437","","5000","5000","106704838.654939","47777.8999920291","1194","279904","Producción de Aguacate","Tonelada","347","2008","BELALCAZAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66400","390","66400","","LA VIRGINIA","RISARALDA","LA VIRGINIA","449","","5000","5000","33171050.5863306","22394.294559608203","1194","280552","Producción de Aguacate","Tonelada","108.8","2008","LA VIRGINIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20045","395","20045","","BECERRILL","CESAR","BECERRILL","454","","5000","5000","1225202399.97314","196998.608973356","1194","280171","Producción de Aguacate","Tonelada","91","2008","BECERRIL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
