"COD_DEPTO","COD_DANE","OBJECTID","ID_ESPACIAL","AREA_OFICIAL","ENTIDAD_TERRITORIAL","NOM_DEPARTAMENTO","NOM_MUNICIPIO","INPOLY_FID","SIMPGNFLAG","MAXSIMPTOL","MINSIMPTOL","SHAPE.AREA","SHAPE.LEN","ID_DATO","ID_INDICADOR","DATO","UNIDAD_MEDIDA","VALOR","ANO","REGISTRO_ESPACIAL","SUBSISTEMA","TEMA","ID_UNIDAD_ESPACIAL",
"20","20621","126","20621","","LA PAZ","CESAR","LA PAZ","111","","5000","5000","1097152852.76185","287587.65689821204","1194","62665","Producción de Aguacate","Tonelada","2400","2006","LA PAZ","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73168","130","73168","","CHAPARRAL","TOLIMA","CHAPARRAL","115","","5000","5000","2066739300.28206","221927.130520064","1194","63130","Producción de Aguacate","Tonelada","1760","2006","CHAPARRAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76670","132","76670","","SAN PEDRO","VALLE DEL CAUCA","SAN PEDRO","117","","5000","5000","205292902.717643","63979.6090795755","1194","76892","Producción de Aguacate","Tonelada","105.8","2006","SAN PEDRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76890","133","76890","","YOTOCO","VALLE DEL CAUCA","YOTOCO","118","","5000","5000","327534862.622086","95288.9586717424","1194","76909","Producción de Aguacate","Tonelada","2730","2006","YOTOCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76126","134","76126","","CALIMA (El Darién)","VALLE DEL CAUCA","CALIMA (El Darién)","119","","5000","5000","776160210.985325","152090.176661311","1194","76910","Producción de Aguacate","Tonelada","3090","2006","CALIMA (El DariEn)","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73504","136","73504","","ORTEGA","TOLIMA","ORTEGA","121","","5000","5000","952828456.549115","135768.055899506","1194","63136","Producción de Aguacate","Tonelada","875","2006","ORTEGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73675","137","73675","","SAN ANTONIO","TOLIMA","SAN ANTONIO","122","","5000","5000","380784183.20403","95310.2210689106","1194","63140","Producción de Aguacate","Tonelada","100","2006","SAN ANTONIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25506","138","25506","","VENECIA","CUNDINAMARCA","VENECIA","123","","5000","5000","130550843.99482","46893.414604431404","1194","62868","Producción de Aguacate","Tonelada","416","2006","VENECIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76834","140","76834","","TULUÁ","VALLE DEL CAUCA","TULUÁ","125","","5000","5000","915921516.506548","167273.97592752","1194","76895","Producción de Aguacate","Tonelada","132","2006","TULUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"19","19075","165","19075","","BALBOA","CAUCA","BALBOA","213","","5000","5000","403283339.25316","86252.2733758525","1194","62657","Producción de Aguacate","Tonelada","170","2006","BALBOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17513","207","17513","","PÁCORA","CALDAS","PÁCORA","195","","5000","5000","260216886.350422","70618.3675965623","1194","62647","Producción de Aguacate","Tonelada","176","2006","PACORA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17867","210","17867","","VICTORIA","CALDAS","VICTORIA","198","","5000","5000","558364483.075444","115005.818111877","1194","62651","Producción de Aguacate","Tonelada","569","2006","VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15480","212","15480","","MUZO","BOYACÁ","MUZO","200","","5000","5000","139406655.662718","60043.1570733002","1194","62638","Producción de Aguacate","Tonelada","250","2006","MUZO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41503","218","41503","","OPORAPA","HUILA","OPORAPA","206","","5000","5000","153471799.240415","63509.985530238606","1194","62878","Producción de Aguacate","Tonelada","14","2006","OPORAPA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20178","186","20178","","CHIRIGUANÁ","CESAR","CHIRIGUANÁ","174","","5000","5000","1097432759.36817","204651.154789267","1194","62865","Producción de Aguacate","Tonelada","112","2006","CHIRIGUANA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70230","190","70230","","CHALÁN","SUCRE","CHALÁN","178","","5000","5000","90621123.014637","39839.9778839493","1194","63126","Producción de Aguacate","Tonelada","80","2006","CHALAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"70","70508","194","70508","","OVEJAS","SUCRE","OVEJAS","182","","5000","5000","454211727.331555","106043.246576338","1194","63128","Producción de Aguacate","Tonelada","1775","2006","OVEJAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73408","198","73408","","LÉRIDA","TOLIMA","LÉRIDA","186","","5000","5000","275879101.106125","77568.1027679794","1194","63133","Producción de Aguacate","Tonelada","450","2006","LERIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"15","15690","199","15690","","SANTA MARÍA","BOYACÁ","SANTA MARÍA","187","","5000","5000","302177218.325352","88562.16151189081","1194","62641","Producción de Aguacate","Tonelada","960","2006","SANTA MARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41020","253","41020","","ALGECIRAS","HUILA","ALGECIRAS","240","","5000","5000","594360336.672283","119744.99913084","1194","62884","Producción de Aguacate","Tonelada","200","2006","ALGECIRAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41524","227","41524","","PALERMO","HUILA","PALERMO","263","","5000","5000","890371559.824761","156971.59023916099","1194","62879","Producción de Aguacate","Tonelada","72","2006","PALERMO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41799","230","41799","","TELLO","HUILA","TELLO","266","","5000","5000","536685028.96471","119941.792537656","1194","62883","Producción de Aguacate","Tonelada","120","2006","TELLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41298","234","41298","","GARZÓN","HUILA","GARZÓN","221","","5000","5000","603999656.916723","118561.574229977","1194","62872","Producción de Aguacate","Tonelada","94.43","2006","GARZON","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41797","246","41797","","TESALIA","HUILA","TESALIA","233","","5000","5000","392198503.903346","92748.1919337006","1194","62882","Producción de Aguacate","Tonelada","20","2006","TESALIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41349","249","41349","","HOBO","HUILA","HOBO","236","","5000","5000","193165725.574823","64030.2140522129","1194","62875","Producción de Aguacate","Tonelada","","2006","HOBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76869","272","76869","","VIJES","VALLE DEL CAUCA","VIJES","308","","5000","5000","108433484.018719","52241.8385275608","1194","76882","Producción de Aguacate","Tonelada","","2006","VIJES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76306","274","76306","","GINEBRA","VALLE DEL CAUCA","GINEBRA","310","","5000","5000","261363779.307388","68941.4338420611","1194","76643","Producción de Aguacate","Tonelada","","2006","GINEBRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41206","275","41206","","COLOMBIA","HUILA","COLOMBIA","311","","5000","5000","1611574506.05464","225966.05524809903","1194","62870","Producción de Aguacate","Tonelada","120","2006","COLOMBIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76892","310","76892","","YUMBO","VALLE DEL CAUCA","YUMBO","297","","5000","5000","230008519.960917","64602.0927489738","1194","76900","Producción de Aguacate","Tonelada","264","2006","YUMBO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76520","311","76520","","PALMIRA","VALLE DEL CAUCA","PALMIRA","298","","5000","5000","994647499.70275","173893.02351587798","1194","76899","Producción de Aguacate","Tonelada","250","2006","PALMIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"50","50270","314","50270","","EL DORADO","META","EL DORADO","301","","5000","5000","124347699.093018","42964.4023210645","1194","62896","Producción de Aguacate","Tonelada","510","2006","EL DORADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76248","315","76248","","EL CERRITO","VALLE DEL CAUCA","EL CERRITO","302","","5000","5000","447248603.709655","129749.602153165","1194","76641","Producción de Aguacate","Tonelada","","2006","EL CERRITO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73616","317","73616","","RIOBLANCO","TOLIMA","RIOBLANCO","304","","5000","5000","2047512203.98244","208730.576993933","1194","63138","Producción de Aguacate","Tonelada","450","2006","RIOBLANCO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76318","277","76318","","GUACARÍ","VALLE DEL CAUCA","GUACARÍ","313","","5000","5000","166404114.668452","65864.3356025369","1194","76902","Producción de Aguacate","Tonelada","280","2006","GUACARI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76377","278","76377","","LA CUMBRE","VALLE DEL CAUCA","LA CUMBRE","314","","5000","5000","249244951.299685","93842.9743584715","1194","76644","Producción de Aguacate","Tonelada","","2006","LA CUMBRE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76606","279","76606","","RESTREPO","VALLE DEL CAUCA","RESTREPO","315","","5000","5000","139812281.129445","48208.1658848673","1194","76903","Producción de Aguacate","Tonelada","280.5","2006","RESTREPO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76233","280","76233","","DAGUA","VALLE DEL CAUCA","DAGUA","316","","5000","5000","940780107.160855","163615.86702528","1194","76904","Producción de Aguacate","Tonelada","400","2006","DAGUA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73873","282","73873","","VILLARRICA","TOLIMA","VILLARRICA","318","","5000","5000","433595930.327236","89355.7506389754","1194","63145","Producción de Aguacate","Tonelada","58.5","2006","VILLARRICA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"41","41078","290","41078","","BARAYA","HUILA","BARAYA","277","","5000","5000","782725156.909333","135879.11003652902","1194","62885","Producción de Aguacate","Tonelada","160","2006","BARAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73555","291","73555","","PLANADAS","TOLIMA","PLANADAS","278","","5000","5000","1760502103.93148","198328.8932771","1194","63137","Producción de Aguacate","Tonelada","216","2006","PLANADAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76364","293","76364","","JAMUNDÍ","VALLE DEL CAUCA","JAMUNDÍ","280","","5000","5000","644460244.093479","117834.587375808","1194","76890","Producción de Aguacate","Tonelada","72.25","2006","JAMUNDI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76275","294","76275","","FLORIDA","VALLE DEL CAUCA","FLORIDA","281","","5000","5000","397133407.973752","92364.04322934631","1194","76894","Producción de Aguacate","Tonelada","112.2","2006","FLORIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76130","298","76130","","CANDELARIA","VALLE DEL CAUCA","CANDELARIA","285","","5000","5000","302359140.77739","76929.17644933189","1194","76637","Producción de Aguacate","Tonelada","","2006","CANDELARIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76563","300","76563","","PRADERA","VALLE DEL CAUCA","PRADERA","287","","5000","5000","372799411.266439","89919.6163881377","1194","76884","Producción de Aguacate","Tonelada","32","2006","PRADERA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76001","304","76001","","CALI","VALLE DEL CAUCA","CALI","291","","5000","5000","561698044.396969","101547.411482883","1194","76893","Producción de Aguacate","Tonelada","107.10000000000001","2006","CALI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63302","361","63302","","GÉNOVA","QUINDÍO","GÉNOVA","341","","5000","5000","291173946.845698","76154.1678112184","1194","62910","Producción de Aguacate","Tonelada","16","2006","GENOVA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76113","362","76113","","BUGALAGRANDE","VALLE DEL CAUCA","BUGALAGRANDE","342","","5000","5000","388087594.1147","86684.5817630652","1194","76901","Producción de Aguacate","Tonelada","280","2006","BUGALAGRANDE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73678","363","73678","","SAN LUIS","TOLIMA","SAN LUIS","343","","5000","5000","407184955.631502","136438.611757256","1194","63141","Producción de Aguacate","Tonelada","752","2006","SAN LUIS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73624","364","73624","","ROVIRA","TOLIMA","ROVIRA","344","","5000","5000","744463304.433353","136611.195609563","1194","63139","Producción de Aguacate","Tonelada","2310","2006","ROVIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63548","368","63548","","PIJAO","QUINDÍO","PIJAO","348","","5000","5000","254358977.761581","72543.8404251172","1194","62913","Producción de Aguacate","Tonelada","220","2006","PIJAO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76736","373","76736","","SEVILLA","VALLE DEL CAUCA","SEVILLA","353","","5000","5000","532466128.033195","155923.82840933301","1194","76880","Producción de Aguacate","Tonelada","","2006","SEVILLA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76122","374","76122","","CAICEDONIA","VALLE DEL CAUCA","CAICEDONIA","354","","5000","5000","171040158.341296","58430.7732549486","1194","76908","Producción de Aguacate","Tonelada","1896","2006","CAICEDONIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76895","321","76895","","ZARZAL","VALLE DEL CAUCA","ZARZAL","362","","5000","5000","369809387.558353","91448.21628668481","1194","76883","Producción de Aguacate","Tonelada","","2006","ZARZAL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63401","324","63401","","LA TEBAIDA","QUINDÍO","LA TEBAIDA","365","","5000","5000","97753416.9428917","45176.346165515206","1194","62911","Producción de Aguacate","Tonelada","460","2006","LA TEBAIDA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76100","325","76100","","BOLÍVAR","VALLE DEL CAUCA","BOLÍVAR","366","","5000","5000","737560752.516943","129879.145884231","1194","76889","Producción de Aguacate","Tonelada","70","2006","BOLIVAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76622","329","76622","","ROLDANILLO","VALLE DEL CAUCA","ROLDANILLO","370","","5000","5000","246558391.798075","66710.5056968243","1194","76907","Producción de Aguacate","Tonelada","1594","2006","ROLDANILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76403","335","76403","","LA VICTORIA","VALLE DEL CAUCA","LA VICTORIA","376","","5000","5000","263576593.470086","67879.0285131658","1194","76878","Producción de Aguacate","Tonelada","","2006","LA VICTORIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63130","336","63130","","CALARCÁ","QUINDÍO","CALARCÁ","377","","5000","5000","209359703.172681","83676.2253527399","1194","62907","Producción de Aguacate","Tonelada","828","2006","CALARCA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63470","338","63470","","MONTENEGRO","QUINDÍO","MONTENEGRO","379","","5000","5000","144823080.780141","54513.34789914991","1194","62912","Producción de Aguacate","Tonelada","723","2006","MONTENEGRO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76111","339","76111","","BUGA","VALLE DEL CAUCA","BUGA","319","","5000","5000","818646083.744032","171411.861657055","1194","76886","Producción de Aguacate","Tonelada","56","2006","BUGA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76616","343","76616","","RIOFRÍO","VALLE DEL CAUCA","RIOFRÍO","323","","5000","5000","298369672.408914","83132.37149908219","1194","76879","Producción de Aguacate","Tonelada","","2006","RIOFRIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76036","344","76036","","ANDALUCÍA","VALLE DEL CAUCA","ANDALUCÍA","324","","5000","5000","118814811.195741","55271.244117249","1194","76891","Producción de Aguacate","Tonelada","90","2006","ANDALUCIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76109","346","76109","","BUENAVENTURA","VALLE DEL CAUCA","BUENAVENTURA","326","","5000","5000","6296420625.96816","547922.321155678","1194","76636","Producción de Aguacate","Tonelada","","2006","BUENAVENTURA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73854","354","73854","","VALLE DE SAN JUAN","TOLIMA","VALLE DE SAN JUAN","334","","5000","5000","201679428.659016","60309.370209083805","1194","63143","Producción de Aguacate","Tonelada","528","2006","VALLE DE SAN JUAN","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76828","360","76828","","TRUJILLO","VALLE DEL CAUCA","TRUJILLO","340","","5000","5000","322963373.185897","71775.63323853491","1194","76896","Producción de Aguacate","Tonelada","136","2006","TRUJILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76041","381","76041","","ANSERMANUEVO","VALLE DEL CAUCA","ANSERMANUEVO","440","","5000","5000","304743422.435147","80546.5249849925","1194","76897","Producción de Aguacate","Tonelada","153","2006","ANSERMANUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66001","386","66001","","PEREIRA","RISARALDA","PEREIRA","445","","5000","5000","595966106.957513","177289.161314789","1194","62920","Producción de Aguacate","Tonelada","4644","2006","PEREIRA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44078","443","44078","","BARRANCAS","LA GUAJIRA","BARRANCAS","426","","5000","5000","788223954.474437","132655.42396559","1194","62893","Producción de Aguacate","Tonelada","25","2006","BARRANCAS","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"44","44378","444","44378","","HATONUEVO","LA GUAJIRA","HATONUEVO","427","","5000","5000","228281117.932505","103132.815630459","1194","62888","Producción de Aguacate","Tonelada","8","2006","HATO NUEVO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"85","85162","453","85162","","MONTERREY","CASANARE","MONTERREY","436","","5000","5000","788122059.833942","132088.56384939599","1194","63176","Producción de Aguacate","Tonelada","111","2006","MONTERREY","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"17","17088","454","17088","","BELALCÁZAR","CALDAS","BELALCÁZAR","437","","5000","5000","106704838.654939","47777.8999920291","1194","62656","Producción de Aguacate","Tonelada","338","2006","BELALCAZAR","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"66","66400","390","66400","","LA VIRGINIA","RISARALDA","LA VIRGINIA","449","","5000","5000","33171050.5863306","22394.294559608203","1194","62917","Producción de Aguacate","Tonelada","116","2006","LA VIRGINIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"20","20045","395","20045","","BECERRILL","CESAR","BECERRILL","454","","5000","5000","1225202399.97314","196998.608973356","1194","62670","Producción de Aguacate","Tonelada","91.43","2006","BECERRIL","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"13","13654","396","13654","","SAN JACINTO","BOLÍVAR","SAN JACINTO","455","","5000","5000","454650284.914943","108510.304862674","1194","62633","Producción de Aguacate","Tonelada","13600","2006","SAN JACINTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76400","400","76400","","LA UNIÓN","VALLE DEL CAUCA","LA UNIÓN","383","","5000","5000","123342047.093051","48798.042516251204","1194","76877","Producción de Aguacate","Tonelada","","2006","LA UNION","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25599","402","25599","","APULO","CUNDINAMARCA","APULO","385","","5000","5000","123167396.99454","58281.6716396228","1194","62869","Producción de Aguacate","Tonelada","112","2006","APULO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76250","407","76250","","EL DOVIO","VALLE DEL CAUCA","EL DOVIO","390","","5000","5000","238714029.932146","85066.90942577111","1194","76642","Producción de Aguacate","Tonelada","","2006","EL DOVIO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63594","410","63594","","QUIMBAYA","QUINDÍO","QUIMBAYA","393","","5000","5000","144362325.316556","48235.0958199336","1194","62914","Producción de Aguacate","Tonelada","421","2006","QUIMBAYA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76497","411","76497","","OBANDO","VALLE DEL CAUCA","OBANDO","394","","5000","5000","211161079.79402","60349.4248426459","1194","76885","Producción de Aguacate","Tonelada","41","2006","OBANDO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63190","412","63190","","CIRCASIA","QUINDÍO","CIRCASIA","395","","5000","5000","95885635.2621858","47167.5295458054","1194","62908","Producción de Aguacate","Tonelada","52","2006","CIRCASIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76863","415","76863","","VERSALLES","VALLE DEL CAUCA","VERSALLES","398","","5000","5000","204036114.350037","72955.3865968204","1194","76881","Producción de Aguacate","Tonelada","","2006","VERSALLES","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73001","417","73001","","IBAGUÉ","TOLIMA","IBAGUÉ","400","","5000","5000","1328364884.47341","233643.074078041","1194","63146","Producción de Aguacate","Tonelada","544","2006","IBAGUE","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73026","418","73026","","ALVARADO","TOLIMA","ALVARADO","401","","5000","5000","346557588.504444","80142.7561690788","1194","63147","Producción de Aguacate","Tonelada","5951","2006","ALVARADO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63690","419","63690","","SALENTO","QUINDÍO","SALENTO","402","","5000","5000","361585357.906775","90687.46363849571","1194","62915","Producción de Aguacate","Tonelada","73","2006","SALENTO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73043","420","73043","","ANZOÁTEGUI","TOLIMA","ANZOÁTEGUI","403","","5000","5000","480763558.023728","107040.66603148301","1194","63148","Producción de Aguacate","Tonelada","336","2006","ANZOATEGUI","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76020","423","76020","","ALCALÁ","VALLE DEL CAUCA","ALCALÁ","406","","5000","5000","56804075.7081447","39082.374102225906","1194","76898","Producción de Aguacate","Tonelada","197.6","2006","ALCALA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"63","63272","424","63272","","FILANDIA","QUINDÍO","FILANDIA","407","","5000","5000","109441513.153041","50787.635446345506","1194","62909","Producción de Aguacate","Tonelada","60","2006","FILANDIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76823","425","76823","","TORO","VALLE DEL CAUCA","TORO","408","","5000","5000","183351134.772711","60088.2528457692","1194","76887","Producción de Aguacate","Tonelada","63","2006","TORO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76845","428","76845","","ULLOA","VALLE DEL CAUCA","ULLOA","411","","5000","5000","41776096.2120206","39129.9483401031","1194","76906","Producción de Aguacate","Tonelada","435","2006","ULLOA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76054","433","76054","","ARGELIA","VALLE DEL CAUCA","ARGELIA","416","","5000","5000","81348455.3839734","42420.9611222822","1194","76905","Producción de Aguacate","Tonelada","420","2006","ARGELIA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"25","25299","434","25299","","GAMA","CUNDINAMARCA","GAMA","417","","5000","5000","107904331.933605","44405.4394291745","1194","62867","Producción de Aguacate","Tonelada","","2006","GAMA","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"76","76147","440","76147","","CARTAGO","VALLE DEL CAUCA","CARTAGO","423","","5000","5000","237939887.392572","74762.4636218794","1194","76638","Producción de Aguacate","Tonelada","","2006","CARTAGO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
"73","73861","441","73861","","VENADILLO","TOLIMA","VENADILLO","424","","5000","5000","340557149.031112","91738.2258703366","1194","63144","Producción de Aguacate","Tonelada","870","2006","VENADILLO","PRODUCTIVIDAD","ECONOMICO PRODUCTIVO","1",
